"","date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"22090","2016-09-08","03:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,NA
"22091","2016-09-08","03:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,133.53
"22092","2016-09-08","03:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,NA
"22093","2016-09-08","03:20",1004.5,1009.5,53,1.3,21.3,89,0.2,1,0,0,0,0,57.99
"22094","2016-09-08","03:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,1,0,0,0,60.04
"22095","2016-09-08","03:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,1,0,0,108.18
"22096","2016-09-08","03:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,85.07
"22097","2016-09-08","03:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,NA
"22098","2016-09-08","03:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,NA
"22099","2016-09-08","03:40",1004.5,1009.5,53,1.3,21.3,89,0.2,1,0,0,0,0,72.13
"22100","2016-09-08","03:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,1,0,0,0,119.38
"22101","2016-09-08","03:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,1,0,0,NA
"22102","2016-09-08","03:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,NA
"22103","2016-09-08","03:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,NA
"22104","2016-09-08","03:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,NA
"22105","2016-09-08","04:00",1004.5,1009.5,53,1.3,21.3,89,0.2,1,0,0,0,0,40.91
"22106","2016-09-08","04:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,1,0,0,0,NA
"22107","2016-09-08","04:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,1,0,0,NA
"22108","2016-09-08","04:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,NA
"22109","2016-09-08","04:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,NA
"22110","2016-09-08","04:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,200.67
"22111","2016-09-08","04:20",1004.5,1009.5,53,1.3,21.3,89,0.2,1,0,0,0,0,NA
"22112","2016-09-08","04:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,1,0,0,0,117.12
"22113","2016-09-08","04:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,1,0,0,NA
"22114","2016-09-08","04:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,NA
"22115","2016-09-08","04:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,NA
"22116","2016-09-08","04:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,245.84
"22117","2016-09-08","04:40",1004.5,1009.5,53,1.3,21.3,89,0.2,1,0,0,0,0,55.55
"22118","2016-09-08","04:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,1,0,0,0,89.11
"22119","2016-09-08","04:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,1,0,0,NA
"22120","2016-09-08","04:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,137.6
"22121","2016-09-08","04:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,NA
"22122","2016-09-08","04:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,NA
"22123","2016-09-08","05:00",1004.5,1009.5,53,1.3,21.3,89,0.2,1,0,0,0,0,82.33
"22124","2016-09-08","05:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,1,0,0,0,76.37
"22125","2016-09-08","05:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,1,0,0,NA
"22126","2016-09-08","05:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,117.75
"22127","2016-09-08","05:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,NA
"22128","2016-09-08","05:00",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,124.42
"22129","2016-09-08","05:20",1004.5,1009.5,53,1.3,21.3,89,0.2,1,0,0,0,0,59.41
"22130","2016-09-08","05:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,1,0,0,0,NA
"22131","2016-09-08","05:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,1,0,0,NA
"22132","2016-09-08","05:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,142.71
"22133","2016-09-08","05:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,NA
"22134","2016-09-08","05:20",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,NA
"22135","2016-09-08","05:40",1004.5,1009.5,53,1.3,21.3,89,0.2,1,0,0,0,0,38.54
"22136","2016-09-08","05:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,1,0,0,0,NA
"22137","2016-09-08","05:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,1,0,0,NA
"22138","2016-09-08","05:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,1,0,25.02
"22139","2016-09-08","05:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,1,132.7
"22140","2016-09-08","05:40",1004.5,1009.5,53,1.3,21.3,89,0.2,0,0,0,0,0,NA
"22141","2016-09-08","06:00",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,42.95
"22142","2016-09-08","06:00",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,97.14
"22143","2016-09-08","06:00",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,75.29
"22144","2016-09-08","06:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,81.52
"22145","2016-09-08","06:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,133.55
"22146","2016-09-08","06:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,NA
"22147","2016-09-08","06:20",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,31.68
"22148","2016-09-08","06:20",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,105.47
"22149","2016-09-08","06:20",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,89.91
"22150","2016-09-08","06:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,NA
"22151","2016-09-08","06:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,174.22
"22152","2016-09-08","06:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,NA
"22153","2016-09-08","06:40",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,62.88
"22154","2016-09-08","06:40",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,101.47
"22155","2016-09-08","06:40",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,100.97
"22156","2016-09-08","06:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,133.56
"22157","2016-09-08","06:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,129.63
"22158","2016-09-08","06:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,NA
"22159","2016-09-08","07:00",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,48.82
"22160","2016-09-08","07:00",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,115.59
"22161","2016-09-08","07:00",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,97.55
"22162","2016-09-08","07:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,61.51
"22163","2016-09-08","07:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,148.71
"22164","2016-09-08","07:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,NA
"22165","2016-09-08","07:20",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,60.49
"22166","2016-09-08","07:20",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,106.67
"22167","2016-09-08","07:20",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,114.37
"22168","2016-09-08","07:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,NA
"22169","2016-09-08","07:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,NA
"22170","2016-09-08","07:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,NA
"22171","2016-09-08","07:40",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,83.23
"22172","2016-09-08","07:40",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,91.41
"22173","2016-09-08","07:40",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,124.76
"22174","2016-09-08","07:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,117.7
"22175","2016-09-08","07:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,157.18
"22176","2016-09-08","07:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,NA
"22177","2016-09-08","08:00",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,52.45
"22178","2016-09-08","08:00",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,126.32
"22179","2016-09-08","08:00",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,103.01
"22180","2016-09-08","08:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,92.34
"22181","2016-09-08","08:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,142.85
"22182","2016-09-08","08:00",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,NA
"22183","2016-09-08","08:20",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,73.21
"22184","2016-09-08","08:20",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,95.53
"22185","2016-09-08","08:20",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,127.22
"22186","2016-09-08","08:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,96.89
"22187","2016-09-08","08:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,154.41
"22188","2016-09-08","08:20",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,NA
"22189","2016-09-08","08:40",1003.3,1008.3,335,2.1,23,83,0,1,0,0,0,0,66.09
"22190","2016-09-08","08:40",1003.3,1008.3,335,2.1,23,83,0,0,1,0,0,0,100.76
"22191","2016-09-08","08:40",1003.3,1008.3,335,2.1,23,83,0,0,0,1,0,0,NA
"22192","2016-09-08","08:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,1,0,113.91
"22193","2016-09-08","08:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,1,NA
"22194","2016-09-08","08:40",1003.3,1008.3,335,2.1,23,83,0,0,0,0,0,0,149.51
"22195","2016-09-08","09:00",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,74.6
"22196","2016-09-08","09:00",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,110.9
"22197","2016-09-08","09:00",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,100.98
"22198","2016-09-08","09:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,114.08
"22199","2016-09-08","09:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,122.52
"22200","2016-09-08","09:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,210.47
"22201","2016-09-08","09:20",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,62.96
"22202","2016-09-08","09:20",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,103.54
"22203","2016-09-08","09:20",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,404.44
"22204","2016-09-08","09:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,132.01
"22205","2016-09-08","09:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,NA
"22206","2016-09-08","09:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,103.98
"22207","2016-09-08","09:40",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,72.67
"22208","2016-09-08","09:40",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,104.23
"22209","2016-09-08","09:40",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,122.06
"22210","2016-09-08","09:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,110.77
"22211","2016-09-08","09:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,NA
"22212","2016-09-08","09:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,162.23
"22213","2016-09-08","10:00",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,66.26
"22214","2016-09-08","10:00",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,100.37
"22215","2016-09-08","10:00",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,NA
"22216","2016-09-08","10:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,86.3
"22217","2016-09-08","10:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,208.81
"22218","2016-09-08","10:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,NA
"22219","2016-09-08","10:20",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,119.84
"22220","2016-09-08","10:20",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,107.28
"22221","2016-09-08","10:20",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,122.12
"22222","2016-09-08","10:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,89.15
"22223","2016-09-08","10:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,136.53
"22224","2016-09-08","10:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,NA
"22225","2016-09-08","10:40",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,68.55
"22226","2016-09-08","10:40",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,103.29
"22227","2016-09-08","10:40",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,78.56
"22228","2016-09-08","10:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,100.84
"22229","2016-09-08","10:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,160.31
"22230","2016-09-08","10:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,NA
"22231","2016-09-08","11:00",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,85.93
"22232","2016-09-08","11:00",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,146.5
"22233","2016-09-08","11:00",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,95.22
"22234","2016-09-08","11:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,109.12
"22235","2016-09-08","11:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,152.71
"22236","2016-09-08","11:00",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,NA
"22237","2016-09-08","11:20",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,59.82
"22238","2016-09-08","11:20",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,125.14
"22239","2016-09-08","11:20",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,141.54
"22240","2016-09-08","11:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,107.64
"22241","2016-09-08","11:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,NA
"22242","2016-09-08","11:20",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,NA
"22243","2016-09-08","11:40",1003.5,1008.5,240,0.9,23,85,0,1,0,0,0,0,57.14
"22244","2016-09-08","11:40",1003.5,1008.5,240,0.9,23,85,0,0,1,0,0,0,152.78
"22245","2016-09-08","11:40",1003.5,1008.5,240,0.9,23,85,0,0,0,1,0,0,107.59
"22246","2016-09-08","11:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,1,0,103.35
"22247","2016-09-08","11:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,1,135.15
"22248","2016-09-08","11:40",1003.5,1008.5,240,0.9,23,85,0,0,0,0,0,0,120.38
"22249","2016-09-08","12:00",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,90.87
"22250","2016-09-08","12:00",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,121.67
"22251","2016-09-08","12:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,111.53
"22252","2016-09-08","12:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,118.72
"22253","2016-09-08","12:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,206.46
"22254","2016-09-08","12:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,129.21
"22255","2016-09-08","12:20",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,84.08
"22256","2016-09-08","12:20",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,115.5
"22257","2016-09-08","12:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,121.87
"22258","2016-09-08","12:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,77.81
"22259","2016-09-08","12:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,166.94
"22260","2016-09-08","12:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,180.44
"22261","2016-09-08","12:40",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,60.52
"22262","2016-09-08","12:40",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,105.86
"22263","2016-09-08","12:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,106.49
"22264","2016-09-08","12:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,100.92
"22265","2016-09-08","12:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,184.13
"22266","2016-09-08","12:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,172.96
"22267","2016-09-08","13:00",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,46.32
"22268","2016-09-08","13:00",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,137.78
"22269","2016-09-08","13:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,120.16
"22270","2016-09-08","13:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,94.45
"22271","2016-09-08","13:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,141.04
"22272","2016-09-08","13:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,158.04
"22273","2016-09-08","13:20",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,56.3
"22274","2016-09-08","13:20",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,110.48
"22275","2016-09-08","13:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,129.12
"22276","2016-09-08","13:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,105.26
"22277","2016-09-08","13:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,151.84
"22278","2016-09-08","13:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,170.86
"22279","2016-09-08","13:40",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,71.54
"22280","2016-09-08","13:40",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,103.61
"22281","2016-09-08","13:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,128.16
"22282","2016-09-08","13:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,105.67
"22283","2016-09-08","13:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,178.14
"22284","2016-09-08","13:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,162.52
"22285","2016-09-08","14:00",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,78.79
"22286","2016-09-08","14:00",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,102.78
"22287","2016-09-08","14:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,134.33
"22288","2016-09-08","14:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,138.62
"22289","2016-09-08","14:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,207.16
"22290","2016-09-08","14:00",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,171.75
"22291","2016-09-08","14:20",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,76.13
"22292","2016-09-08","14:20",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,98.11
"22293","2016-09-08","14:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,111.9
"22294","2016-09-08","14:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,111.1
"22295","2016-09-08","14:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,194.27
"22296","2016-09-08","14:20",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,155.17
"22297","2016-09-08","14:40",1004.6,1009.6,104,1.8,22.5,88,0,1,0,0,0,0,103.6
"22298","2016-09-08","14:40",1004.6,1009.6,104,1.8,22.5,88,0,0,1,0,0,0,113.46
"22299","2016-09-08","14:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,1,0,0,142.07
"22300","2016-09-08","14:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,1,0,91.5
"22301","2016-09-08","14:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,1,167.47
"22302","2016-09-08","14:40",1004.6,1009.6,104,1.8,22.5,88,0,0,0,0,0,0,271.25
"22303","2016-09-08","15:00",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,65.96
"22304","2016-09-08","15:00",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,104.82
"22305","2016-09-08","15:00",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,115.58
"22306","2016-09-08","15:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,100.02
"22307","2016-09-08","15:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,178.76
"22308","2016-09-08","15:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,221
"22309","2016-09-08","15:20",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,101.53
"22310","2016-09-08","15:20",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,119.67
"22311","2016-09-08","15:20",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,131.46
"22312","2016-09-08","15:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,109.44
"22313","2016-09-08","15:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,NA
"22314","2016-09-08","15:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,198.71
"22315","2016-09-08","15:40",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,70.43
"22316","2016-09-08","15:40",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,168.69
"22317","2016-09-08","15:40",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,180.05
"22318","2016-09-08","15:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,110.35
"22319","2016-09-08","15:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,147.5
"22320","2016-09-08","15:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,182.56
"22321","2016-09-08","16:00",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,69.24
"22322","2016-09-08","16:00",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,106.07
"22323","2016-09-08","16:00",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,111.49
"22324","2016-09-08","16:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,135.38
"22325","2016-09-08","16:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,170.7
"22326","2016-09-08","16:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,242.21
"22327","2016-09-08","16:20",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,100.44
"22328","2016-09-08","16:20",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,89.6
"22329","2016-09-08","16:20",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,118.83
"22330","2016-09-08","16:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,102.84
"22331","2016-09-08","16:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,159.57
"22332","2016-09-08","16:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,168.48
"22333","2016-09-08","16:40",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,124.25
"22334","2016-09-08","16:40",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,115.75
"22335","2016-09-08","16:40",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,NA
"22336","2016-09-08","16:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,98.43
"22337","2016-09-08","16:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,207.87
"22338","2016-09-08","16:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,NA
"22339","2016-09-08","17:00",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,85.01
"22340","2016-09-08","17:00",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,108.57
"22341","2016-09-08","17:00",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,113.81
"22342","2016-09-08","17:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,84.88
"22343","2016-09-08","17:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,117.42
"22344","2016-09-08","17:00",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,207.96
"22345","2016-09-08","17:20",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,102.35
"22346","2016-09-08","17:20",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,83.34
"22347","2016-09-08","17:20",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,181.42
"22348","2016-09-08","17:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,98.63
"22349","2016-09-08","17:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,157.59
"22350","2016-09-08","17:20",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,144.16
"22351","2016-09-08","17:40",1004.5,1009.5,223,1,21.2,94,0,1,0,0,0,0,84.39
"22352","2016-09-08","17:40",1004.5,1009.5,223,1,21.2,94,0,0,1,0,0,0,100.67
"22353","2016-09-08","17:40",1004.5,1009.5,223,1,21.2,94,0,0,0,1,0,0,NA
"22354","2016-09-08","17:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,1,0,74.85
"22355","2016-09-08","17:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,1,195.88
"22356","2016-09-08","17:40",1004.5,1009.5,223,1,21.2,94,0,0,0,0,0,0,NA
"22357","2016-09-08","18:00",1004,1009,5,0.8,21.5,94,0,1,0,0,0,0,79.17
