"","X","date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"14049",14049,"2016-08-20","12:20",998.1,1002.9,319,1.3,32,68,0,0,0,1,0,0,104
"14050",14050,"2016-08-20","12:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,1,0,NA
"14051",14051,"2016-08-20","12:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,1,NA
"14052",14052,"2016-08-20","12:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,0,NA
"14053",14053,"2016-08-20","12:40",998.1,1002.9,319,1.3,32,68,0,1,0,0,0,0,71.06
"14054",14054,"2016-08-20","12:40",998.1,1002.9,319,1.3,32,68,0,0,1,0,0,0,NA
"14055",14055,"2016-08-20","12:40",998.1,1002.9,319,1.3,32,68,0,0,0,1,0,0,105.66
"14056",14056,"2016-08-20","12:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,1,0,106.39
"14057",14057,"2016-08-20","12:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,1,NA
"14058",14058,"2016-08-20","12:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,0,121.49
"14059",14059,"2016-08-20","13:00",998.1,1002.9,319,1.3,32,68,0,1,0,0,0,0,54.56
"14060",14060,"2016-08-20","13:00",998.1,1002.9,319,1.3,32,68,0,0,1,0,0,0,88.14
"14061",14061,"2016-08-20","13:00",998.1,1002.9,319,1.3,32,68,0,0,0,1,0,0,NA
"14062",14062,"2016-08-20","13:00",998.1,1002.9,319,1.3,32,68,0,0,0,0,1,0,114.92
"14063",14063,"2016-08-20","13:00",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,1,NA
"14064",14064,"2016-08-20","13:00",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,0,NA
"14065",14065,"2016-08-20","13:20",998.1,1002.9,319,1.3,32,68,0,1,0,0,0,0,43.61
"14066",14066,"2016-08-20","13:20",998.1,1002.9,319,1.3,32,68,0,0,1,0,0,0,107.22
"14067",14067,"2016-08-20","13:20",998.1,1002.9,319,1.3,32,68,0,0,0,1,0,0,165.17
"14068",14068,"2016-08-20","13:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,1,0,108.47
"14069",14069,"2016-08-20","13:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,1,147.64
"14070",14070,"2016-08-20","13:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,0,178.12
"14071",14071,"2016-08-20","13:40",998.1,1002.9,319,1.3,32,68,0,1,0,0,0,0,56.24
"14072",14072,"2016-08-20","13:40",998.1,1002.9,319,1.3,32,68,0,0,1,0,0,0,76.6
"14073",14073,"2016-08-20","13:40",998.1,1002.9,319,1.3,32,68,0,0,0,1,0,0,NA
"14074",14074,"2016-08-20","13:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,1,0,119.79
"14075",14075,"2016-08-20","13:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,1,170.79
"14076",14076,"2016-08-20","13:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,0,NA
"14077",14077,"2016-08-20","14:00",998.1,1002.9,319,1.3,32,68,0,1,0,0,0,0,64.81
"14078",14078,"2016-08-20","14:00",998.1,1002.9,319,1.3,32,68,0,0,1,0,0,0,102.12
"14079",14079,"2016-08-20","14:00",998.1,1002.9,319,1.3,32,68,0,0,0,1,0,0,66.04
"14080",14080,"2016-08-20","14:00",998.1,1002.9,319,1.3,32,68,0,0,0,0,1,0,67.15
"14081",14081,"2016-08-20","14:00",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,1,163.56
"14082",14082,"2016-08-20","14:00",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,0,NA
"14083",14083,"2016-08-20","14:20",998.1,1002.9,319,1.3,32,68,0,1,0,0,0,0,52.7
"14084",14084,"2016-08-20","14:20",998.1,1002.9,319,1.3,32,68,0,0,1,0,0,0,133.01
"14085",14085,"2016-08-20","14:20",998.1,1002.9,319,1.3,32,68,0,0,0,1,0,0,NA
"14086",14086,"2016-08-20","14:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,1,0,75.6
"14087",14087,"2016-08-20","14:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,1,150.37
"14088",14088,"2016-08-20","14:20",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,0,NA
"14089",14089,"2016-08-20","14:40",998.1,1002.9,319,1.3,32,68,0,1,0,0,0,0,58.75
"14090",14090,"2016-08-20","14:40",998.1,1002.9,319,1.3,32,68,0,0,1,0,0,0,99.91
"14091",14091,"2016-08-20","14:40",998.1,1002.9,319,1.3,32,68,0,0,0,1,0,0,NA
"14092",14092,"2016-08-20","14:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,1,0,122.43
"14093",14093,"2016-08-20","14:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,1,NA
"14094",14094,"2016-08-20","14:40",998.1,1002.9,319,1.3,32,68,0,0,0,0,0,0,128.94
"14095",14095,"2016-08-20","15:00",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,44.22
"14096",14096,"2016-08-20","15:00",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,80.23
"14097",14097,"2016-08-20","15:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,NA
"14098",14098,"2016-08-20","15:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,123.63
"14099",14099,"2016-08-20","15:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,122.65
"14100",14100,"2016-08-20","15:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,122.32
"14101",14101,"2016-08-20","15:20",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,52.22
"14102",14102,"2016-08-20","15:20",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,107.71
"14103",14103,"2016-08-20","15:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,92.7
"14104",14104,"2016-08-20","15:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,96.13
"14105",14105,"2016-08-20","15:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,222.12
"14106",14106,"2016-08-20","15:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,NA
"14107",14107,"2016-08-20","15:40",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,58.25
"14108",14108,"2016-08-20","15:40",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,90.24
"14109",14109,"2016-08-20","15:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,NA
"14110",14110,"2016-08-20","15:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,189.6
"14111",14111,"2016-08-20","15:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,NA
"14112",14112,"2016-08-20","15:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,105.42
"14113",14113,"2016-08-20","16:00",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,111.43
"14114",14114,"2016-08-20","16:00",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,82.35
"14115",14115,"2016-08-20","16:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,NA
"14116",14116,"2016-08-20","16:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,114.47
"14117",14117,"2016-08-20","16:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,NA
"14118",14118,"2016-08-20","16:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,159.04
"14119",14119,"2016-08-20","16:20",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,52.01
"14120",14120,"2016-08-20","16:20",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,138.99
"14121",14121,"2016-08-20","16:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,111.39
"14122",14122,"2016-08-20","16:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,142.81
"14123",14123,"2016-08-20","16:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,109.39
"14124",14124,"2016-08-20","16:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,156.81
"14125",14125,"2016-08-20","16:40",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,34.11
"14126",14126,"2016-08-20","16:40",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,112.42
"14127",14127,"2016-08-20","16:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,NA
"14128",14128,"2016-08-20","16:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,83.4
"14129",14129,"2016-08-20","16:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,NA
"14130",14130,"2016-08-20","16:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,NA
"14131",14131,"2016-08-20","17:00",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,60.52
"14132",14132,"2016-08-20","17:00",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,NA
"14133",14133,"2016-08-20","17:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,NA
"14134",14134,"2016-08-20","17:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,NA
"14135",14135,"2016-08-20","17:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,NA
"14136",14136,"2016-08-20","17:00",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,NA
"14137",14137,"2016-08-20","17:20",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,73.74
"14138",14138,"2016-08-20","17:20",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,102.25
"14139",14139,"2016-08-20","17:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,NA
"14140",14140,"2016-08-20","17:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,63.18
"14141",14141,"2016-08-20","17:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,NA
"14142",14142,"2016-08-20","17:20",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,NA
"14143",14143,"2016-08-20","17:40",999.3,1004.1,335,0.9,30.4,77,0,1,0,0,0,0,NA
"14144",14144,"2016-08-20","17:40",999.3,1004.1,335,0.9,30.4,77,0,0,1,0,0,0,102.94
"14145",14145,"2016-08-20","17:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,1,0,0,NA
"14146",14146,"2016-08-20","17:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,1,0,105.85
"14147",14147,"2016-08-20","17:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,1,NA
"14148",14148,"2016-08-20","17:40",999.3,1004.1,335,0.9,30.4,77,0,0,0,0,0,0,131.49
"14149",14149,"2016-08-20","18:00",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,54.46
"14150",14150,"2016-08-20","18:00",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,94.19
"14151",14151,"2016-08-20","18:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,75.74
"14152",14152,"2016-08-20","18:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,114.78
"14153",14153,"2016-08-20","18:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,179.48
"14154",14154,"2016-08-20","18:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,193.84
"14155",14155,"2016-08-20","18:20",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,82.15
"14156",14156,"2016-08-20","18:20",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,112.91
"14157",14157,"2016-08-20","18:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,NA
"14158",14158,"2016-08-20","18:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,73.53
"14159",14159,"2016-08-20","18:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,NA
"14160",14160,"2016-08-20","18:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,106.87
"14161",14161,"2016-08-20","18:40",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,38.16
"14162",14162,"2016-08-20","18:40",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,82.98
"14163",14163,"2016-08-20","18:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,NA
"14164",14164,"2016-08-20","18:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,88.79
"14165",14165,"2016-08-20","18:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,NA
"14166",14166,"2016-08-20","18:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,252.82
"14167",14167,"2016-08-20","19:00",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,55.19
"14168",14168,"2016-08-20","19:00",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,NA
"14169",14169,"2016-08-20","19:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,105.88
"14170",14170,"2016-08-20","19:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,78.56
"14171",14171,"2016-08-20","19:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,NA
"14172",14172,"2016-08-20","19:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,NA
"14173",14173,"2016-08-20","19:20",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,38.31
"14174",14174,"2016-08-20","19:20",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,86.24
"14175",14175,"2016-08-20","19:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,131.72
"14176",14176,"2016-08-20","19:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,116.8
"14177",14177,"2016-08-20","19:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,NA
"14178",14178,"2016-08-20","19:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,NA
"14179",14179,"2016-08-20","19:40",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,76.17
"14180",14180,"2016-08-20","19:40",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,90.55
"14181",14181,"2016-08-20","19:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,NA
"14182",14182,"2016-08-20","19:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,130.32
"14183",14183,"2016-08-20","19:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,151.8
"14184",14184,"2016-08-20","19:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,178.26
"14185",14185,"2016-08-20","20:00",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,42.93
"14186",14186,"2016-08-20","20:00",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,89.08
"14187",14187,"2016-08-20","20:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,NA
"14188",14188,"2016-08-20","20:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,NA
"14189",14189,"2016-08-20","20:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,NA
"14190",14190,"2016-08-20","20:00",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,NA
"14191",14191,"2016-08-20","20:20",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,78.39
"14192",14192,"2016-08-20","20:20",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,89.06
"14193",14193,"2016-08-20","20:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,NA
"14194",14194,"2016-08-20","20:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,67.37
"14195",14195,"2016-08-20","20:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,NA
"14196",14196,"2016-08-20","20:20",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,NA
"14197",14197,"2016-08-20","20:40",998.9,1003.6,316,0.9,29.7,76,0,1,0,0,0,0,81.54
"14198",14198,"2016-08-20","20:40",998.9,1003.6,316,0.9,29.7,76,0,0,1,0,0,0,108.93
"14199",14199,"2016-08-20","20:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,1,0,0,NA
"14200",14200,"2016-08-20","20:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,1,0,98.94
"14201",14201,"2016-08-20","20:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,1,NA
"14202",14202,"2016-08-20","20:40",998.9,1003.6,316,0.9,29.7,76,0,0,0,0,0,0,NA
"14203",14203,"2016-08-20","21:00",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,44.05
"14204",14204,"2016-08-20","21:00",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,155.96
"14205",14205,"2016-08-20","21:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14206",14206,"2016-08-20","21:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,NA
"14207",14207,"2016-08-20","21:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14208",14208,"2016-08-20","21:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,NA
"14209",14209,"2016-08-20","21:20",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,49.51
"14210",14210,"2016-08-20","21:20",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,79.29
"14211",14211,"2016-08-20","21:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14212",14212,"2016-08-20","21:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,70.03
"14213",14213,"2016-08-20","21:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14214",14214,"2016-08-20","21:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,NA
"14215",14215,"2016-08-20","21:40",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,40.67
"14216",14216,"2016-08-20","21:40",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,140.63
"14217",14217,"2016-08-20","21:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14218",14218,"2016-08-20","21:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,132.97
"14219",14219,"2016-08-20","21:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14220",14220,"2016-08-20","21:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,170.88
"14221",14221,"2016-08-20","22:00",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,NA
"14222",14222,"2016-08-20","22:00",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,97.29
"14223",14223,"2016-08-20","22:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14224",14224,"2016-08-20","22:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,93.92
"14225",14225,"2016-08-20","22:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14226",14226,"2016-08-20","22:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,169.66
"14227",14227,"2016-08-20","22:20",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,97.8
"14228",14228,"2016-08-20","22:20",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,NA
"14229",14229,"2016-08-20","22:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14230",14230,"2016-08-20","22:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,NA
"14231",14231,"2016-08-20","22:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14232",14232,"2016-08-20","22:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,NA
"14233",14233,"2016-08-20","22:40",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,67.17
"14234",14234,"2016-08-20","22:40",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,71.03
"14235",14235,"2016-08-20","22:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14236",14236,"2016-08-20","22:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,134.14
"14237",14237,"2016-08-20","22:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14238",14238,"2016-08-20","22:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,NA
"14239",14239,"2016-08-20","23:00",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,59.18
"14240",14240,"2016-08-20","23:00",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,NA
"14241",14241,"2016-08-20","23:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14242",14242,"2016-08-20","23:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,NA
"14243",14243,"2016-08-20","23:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14244",14244,"2016-08-20","23:00",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,NA
"14245",14245,"2016-08-20","23:20",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,46.08
"14246",14246,"2016-08-20","23:20",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,98.28
"14247",14247,"2016-08-20","23:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14248",14248,"2016-08-20","23:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,NA
"14249",14249,"2016-08-20","23:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14250",14250,"2016-08-20","23:20",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,NA
"14251",14251,"2016-08-20","23:40",998.8,1003.6,334,1.1,28.6,82,0,1,0,0,0,0,NA
"14252",14252,"2016-08-20","23:40",998.8,1003.6,334,1.1,28.6,82,0,0,1,0,0,0,NA
"14253",14253,"2016-08-20","23:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,1,0,0,NA
"14254",14254,"2016-08-20","23:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,1,0,NA
"14255",14255,"2016-08-20","23:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,1,NA
"14256",14256,"2016-08-20","23:40",998.8,1003.6,334,1.1,28.6,82,0,0,0,0,0,0,NA
"14257",14257,"2016-08-21","00:00",999.5,1004.3,194,1.9,31.2,72,0,1,0,0,0,0,57.88
"14258",14258,"2016-08-21","00:00",999.5,1004.3,194,1.9,31.2,72,0,0,1,0,0,0,NA
"14259",14259,"2016-08-21","00:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,1,0,0,NA
"14260",14260,"2016-08-21","00:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,1,0,139.18
"14261",14261,"2016-08-21","00:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,1,NA
"14262",14262,"2016-08-21","00:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,0,NA
"14263",14263,"2016-08-21","00:20",999.5,1004.3,194,1.9,31.2,72,0,1,0,0,0,0,45.36
"14264",14264,"2016-08-21","00:20",999.5,1004.3,194,1.9,31.2,72,0,0,1,0,0,0,314.76
"14265",14265,"2016-08-21","00:20",999.5,1004.3,194,1.9,31.2,72,0,0,0,1,0,0,NA
"14266",14266,"2016-08-21","00:20",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,1,0,127.14
"14267",14267,"2016-08-21","00:20",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,1,NA
"14268",14268,"2016-08-21","00:20",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,0,NA
"14269",14269,"2016-08-21","00:40",999.5,1004.3,194,1.9,31.2,72,0,1,0,0,0,0,49.14
"14270",14270,"2016-08-21","00:40",999.5,1004.3,194,1.9,31.2,72,0,0,1,0,0,0,NA
"14271",14271,"2016-08-21","00:40",999.5,1004.3,194,1.9,31.2,72,0,0,0,1,0,0,NA
"14272",14272,"2016-08-21","00:40",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,1,0,145.5
"14273",14273,"2016-08-21","00:40",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,1,NA
"14274",14274,"2016-08-21","00:40",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,0,NA
"14275",14275,"2016-08-21","01:00",999.5,1004.3,194,1.9,31.2,72,0,1,0,0,0,0,58.48
"14276",14276,"2016-08-21","01:00",999.5,1004.3,194,1.9,31.2,72,0,0,1,0,0,0,69.05
"14277",14277,"2016-08-21","01:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,1,0,0,NA
"14278",14278,"2016-08-21","01:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,1,0,NA
"14279",14279,"2016-08-21","01:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,1,206.29
"14280",14280,"2016-08-21","01:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,0,NA
"14281",14281,"2016-08-21","01:20",999.5,1004.3,194,1.9,31.2,72,0,1,0,0,0,0,59.45
"14282",14282,"2016-08-21","01:20",999.5,1004.3,194,1.9,31.2,72,0,0,1,0,0,0,NA
"14283",14283,"2016-08-21","01:20",999.5,1004.3,194,1.9,31.2,72,0,0,0,1,0,0,NA
"14284",14284,"2016-08-21","01:20",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,1,0,NA
"14285",14285,"2016-08-21","01:20",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,1,NA
"14286",14286,"2016-08-21","01:20",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,0,NA
"14287",14287,"2016-08-21","01:40",999.5,1004.3,194,1.9,31.2,72,0,1,0,0,0,0,NA
"14288",14288,"2016-08-21","01:40",999.5,1004.3,194,1.9,31.2,72,0,0,1,0,0,0,NA
"14289",14289,"2016-08-21","01:40",999.5,1004.3,194,1.9,31.2,72,0,0,0,1,0,0,NA
"14290",14290,"2016-08-21","01:40",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,1,0,NA
"14291",14291,"2016-08-21","01:40",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,1,NA
"14292",14292,"2016-08-21","01:40",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,0,NA
"14293",14293,"2016-08-21","02:00",999.5,1004.3,194,1.9,31.2,72,0,1,0,0,0,0,42.16
"14294",14294,"2016-08-21","02:00",999.5,1004.3,194,1.9,31.2,72,0,0,1,0,0,0,NA
"14295",14295,"2016-08-21","02:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,1,0,0,NA
"14296",14296,"2016-08-21","02:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,1,0,NA
"14297",14297,"2016-08-21","02:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,1,NA
"14298",14298,"2016-08-21","02:00",999.5,1004.3,194,1.9,31.2,72,0,0,0,0,0,0,NA
"14299",14299,"2016-08-21","02:20",999.5,1004.3,194,1.9,31.2,72,0,1,0,0,0,0,NA
"14300",14300,"2016-08-21","02:20",999.5,1004.3,194,1.9,31.2,72,0,0,1,0,0,0,NA
